Sector ,Site,lat,long,azimuth,Cluster,Region
C0452_B,C0452,24.8473,44.1529,120,Remote,Central
C0453_A,C0453,24.477811,46.208969,0,AL MUZAHIMIYAH,Central
C0453_B,C0453,24.477811,46.208969,120,AL MUZAHIMIYAH,Central
C0453_C,C0453,24.477811,46.208969,240,AL MUZAHIMIYAH,Central
C0454_A,C0454,25.15847,45.39611,0,Remote_(USF-7),Central
C0454_B,C0454,25.15847,45.39611,120,Remote_(USF-7),Central
C0454_C,C0454,25.15847,45.39611,240,Remote_(USF-7),Central
C0456_A,C0456,22.59679,44.91175,0,Al-Qiwaiyah_(USF-7),Central
C0456_B,C0456,22.59679,44.91175,120,Al-Qiwaiyah_(USF-7),Central
C0456_C,C0456,22.59679,44.91175,240,Al-Qiwaiyah_(USF-7),Central
C0457_A,C0457,22.14386,44.86586,0,Al-Qiwaiyah_(USF-7),Central
C0457_B,C0457,22.14386,44.86586,120,Al-Qiwaiyah_(USF-7),Central
C0457_C,C0457,22.14386,44.86586,240,Al-Qiwaiyah_(USF-7),Central
C0458_A,C0458,23.44547,45.80087,0,Al-Qiwaiyah_(USF-7),Central
C0458_B,C0458,23.44547,45.80087,120,Al-Qiwaiyah_(USF-7),Central
C0458_C,C0458,23.44547,45.80087,240,Al-Qiwaiyah_(USF-7),Central
C0458_D,C0458,23.44547,45.80087,300,Al-Qiwaiyah_(USF-7),Central
C0460_A,C0460,22.70063,45.58432,0,Al-Qiwaiyah_(USF-7),Central
C0460_B,C0460,22.70063,45.58432,120,Al-Qiwaiyah_(USF-7),Central
C0460_C,C0460,22.70063,45.58432,240,Al-Qiwaiyah_(USF-7),Central
C0462_A,C0462,24.34153,46.93092,0,Remote_(USF-7),Central
C0462_B,C0462,24.34153,46.93092,120,Remote_(USF-7),Central
C0462_C,C0462,24.34153,46.93092,240,Remote_(USF-7),Central
C0464_A,C0464,23.45222,44.72744,0,Al Khulufiyah-AS SILIMIYAH Rd,Central
C0464_B,C0464,23.45222,44.72744,120,Al Khulufiyah-AS SILIMIYAH Rd,Central
C0465_A,C0465,24.4508,47.203,0,Remote,Central
C0465_B,C0465,24.4508,47.203,120,Remote,Central
C0465_C,C0465,24.4508,47.203,240,Remote,Central
C0466_A,C0466,24.51986,42.49899,0,Remote_(USF-7),Central
C0466_B,C0466,24.51986,42.49899,120,Remote_(USF-7),Central
C0466_C,C0466,24.51986,42.49899,240,Remote_(USF-7),Central
C0467_A,C0467,24.504,42.87164,0,Remote_(USF-7),Central
C0467_B,C0467,24.504,42.87164,120,Remote_(USF-7),Central
C0467_C,C0467,24.504,42.87164,240,Remote_(USF-7),Central
C0468_A,C0468,23.88205,44.40961,0,Al-Qiwaiyah_(USF-7),Central
C0468_B,C0468,23.88205,44.40961,120,Al-Qiwaiyah_(USF-7),Central
C0468_C,C0468,23.88205,44.40961,240,Al-Qiwaiyah_(USF-7),Central
C0472_A,C0472,25.51215,45.71236,0,ASHASHSAH,Central
C0472_B,C0472,25.51215,45.71236,120,ASHASHSAH,Central
C0472_C,C0472,25.51215,45.71236,240,ASHASHSAH,Central
C0473_A,C0473,25.43145,45.33657,0,Remote_(USF-7),Central
C0473_B,C0473,25.43145,45.33657,120,Remote_(USF-7),Central
C0473_C,C0473,25.43145,45.33657,240,Remote_(USF-7),Central
C0473_D,C0473,25.43145,45.33657,300,Remote_(USF-7),Central
C0474_A,C0474,25.38115,47.28136,0,Rawdah Khuraym,Central
C0474_B,C0474,25.38115,47.28136,120,Rawdah Khuraym,Central
C0474_C,C0474,25.38115,47.28136,240,Rawdah Khuraym,Central
C0475_A,C0475,24.46034,42.94235,0,Remote_(USF-7),Central
C0475_B,C0475,24.46034,42.94235,120,Remote_(USF-7),Central
C0475_C,C0475,24.46034,42.94235,240,Remote_(USF-7),Central
C0475_D,C0475,24.46034,42.94235,300,Remote_(USF-7),Central
C0476_A,C0476,24.42582,42.69027,0,Remote_(USF-7),Central
C0476_B,C0476,24.42582,42.69027,120,Remote_(USF-7),Central
C0476_C,C0476,24.42582,42.69027,240,Remote_(USF-7),Central
C0499_A,C0499,22.47598,44.91954,0,Al-Qiwaiyah_(USF-7),Central
C0499_B,C0499,22.47598,44.91954,120,Al-Qiwaiyah_(USF-7),Central
C0499_C,C0499,22.47598,44.91954,240,Al-Qiwaiyah_(USF-7),Central
C0511_A,C0511,23.8681,42.7184,0,Remote_(USF-7),Central
C0511_B,C0511,23.8681,42.7184,120,Remote_(USF-7),Central
C0511_C,C0511,23.8681,42.7184,240,Remote_(USF-7),Central
C0513_A,C0513,24.01528,43.22191,0,Remote_(USF-7),Central
C0513_B,C0513,24.01528,43.22191,120,Remote_(USF-7),Central
C0513_C,C0513,24.01528,43.22191,240,Remote_(USF-7),Central
C0517_A,C0517,25.29032,44.15464,0,Al-Rajehiya,Central
C0517_B,C0517,25.29032,44.15464,120,Al-Rajehiya,Central
C0517_C,C0517,25.29032,44.15464,240,Al-Rajehiya,Central
C0518_A,C0518,25.09362,44.29804,0,Al-Dawadmi_(USF-7),Central
C0518_B,C0518,25.09362,44.29804,120,Al-Dawadmi_(USF-7),Central
C0518_C,C0518,25.09362,44.29804,240,Al-Dawadmi_(USF-7),Central
C0518_D,C0518,25.09362,44.29804,300,Al-Dawadmi_(USF-7),Central
C0519_A,C0519,25.1614,46.22965,0,Harimla_(USF-7),Central
C0519_B,C0519,25.1614,46.22965,120,Harimla_(USF-7),Central
C0519_C,C0519,25.1614,46.22965,240,Harimla_(USF-7),Central
C0521_A,C0521,23.27001,45.21572,0,Al-Qiwaiyah_(USF-7),Central
C0521_B,C0521,23.27001,45.21572,120,Al-Qiwaiyah_(USF-7),Central
C0521_C,C0521,23.27001,45.21572,240,Al-Qiwaiyah_(USF-7),Central
C0522_A,C0522,23.67136,45.24117,0,Al-Qiwaiyah_(USF-7),Central
C0522_B,C0522,23.67136,45.24117,120,Al-Qiwaiyah_(USF-7),Central
C0522_C,C0522,23.67136,45.24117,240,Al-Qiwaiyah_(USF-7),Central
C0524_A,C0524,22.49401,45.03967,0,Al-Qiwaiyah_(USF-7),Central
C0524_B,C0524,22.49401,45.03967,120,Al-Qiwaiyah_(USF-7),Central
C0524_C,C0524,22.49401,45.03967,240,Al-Qiwaiyah_(USF-7),Central
C0526_A,C0526,23.60658,45.13497,0,Al-Qiwaiyah_(USF-7),Central
C0526_B,C0526,23.60658,45.13497,120,Al-Qiwaiyah_(USF-7),Central
C0526_C,C0526,23.60658,45.13497,240,Al-Qiwaiyah_(USF-7),Central
C0527_A,C0527,23.15507,45.22285,0,Al-Qiwaiyah_(USF-7),Central
C0527_B,C0527,23.15507,45.22285,120,Al-Qiwaiyah_(USF-7),Central
C0527_C,C0527,23.15507,45.22285,240,Al-Qiwaiyah_(USF-7),Central
C0530_A,C0530,26.01448,45.00143,0,Al-Ghat_(USF-7),Central
C0530_B,C0530,26.01448,45.00143,120,Al-Ghat_(USF-7),Central
C0530_C,C0530,26.01448,45.00143,240,Al-Ghat_(USF-7),Central
C0537_A,C0537,25.06327,46.04729,0,Remote,Central
C0537_B,C0537,25.06327,46.04729,120,Remote,Central
C0537_C,C0537,25.06327,46.04729,240,Remote,Central
C0544_A,C0544,25.57517,45.65037,0,Sudair Al-Janubiyah,Central
C0544_B,C0544,25.57517,45.65037,120,Sudair Al-Janubiyah,Central
C0544_C,C0544,25.57517,45.65037,240,Sudair Al-Janubiyah,Central
C0545_A,C0545,24.95184,43.72897,0,Al-Dawadmi_(USF-7),Central
C0545_B,C0545,24.95184,43.72897,120,Al-Dawadmi_(USF-7),Central
C0545_C,C0545,24.95184,43.72897,240,Al-Dawadmi_(USF-7),Central
C0558_A,C0558,24.30439,47.17163,0,Al-Riyadh_(USF-7),Central
C0558_B,C0558,24.30439,47.17163,120,Al-Riyadh_(USF-7),Central
C0558_C,C0558,24.30439,47.17163,240,Al-Riyadh_(USF-7),Central
C0560_A,C0560,26.07205,44.71852,0,Remote,Central
C0560_B,C0560,26.07205,44.71852,120,Remote,Central
C0560_C,C0560,26.07205,44.71852,240,Remote,Central
C0665_A,C0665,24.42252,46.62447,0,Remote_(USF-7),Central
C0665_B,C0665,24.42252,46.62447,120,Remote_(USF-7),Central
C0665_C,C0665,24.42252,46.62447,240,Remote_(USF-7),Central
C0730_A,C0730,25.234331,45.25435,0,Shaqra,Central
C0730_B,C0730,25.234331,45.25435,120,Shaqra,Central
C0730_C,C0730,25.234331,45.25435,240,Shaqra,Central
C0774_A,C0774,24.481043,46.395054,0,Remote_(USF-7),Central
C0774_B,C0774,24.481043,46.395054,120,Remote_(USF-7),Central
C0774_C,C0774,24.481043,46.395054,240,Remote_(USF-7),Central
C0840_A,C0840,24.481635,46.302501,0,AL MUZAHIMIYAH,Central
C0840_B,C0840,24.481635,46.302501,120,AL MUZAHIMIYAH,Central
C0840_C,C0840,24.481635,46.302501,240,AL MUZAHIMIYAH,Central
C0841_A,C0841,24.48916,46.265819,0,AL MUZAHIMIYAH,Central
C0841_B,C0841,24.48916,46.265819,120,AL MUZAHIMIYAH,Central
C0841_C,C0841,24.48916,46.265819,240,AL MUZAHIMIYAH,Central
C0844_A,C0844,25.1307,46.12304,0,Huraymila,Central
C0844_B,C0844,25.1307,46.12304,120,Huraymila,Central
C0844_C,C0844,25.1307,46.12304,240,Huraymila,Central
C0970_A,C0970,25.39136,47.2963,0,Rawdah Khuraym,Central
C0970_B,C0970,25.39136,47.2963,120,Rawdah Khuraym,Central
C0970_C,C0970,25.39136,47.2963,240,Rawdah Khuraym,Central
C1486_A,C1486,25.14175,46.261861,0,Harimla_(USF-7),Central
C1486_B,C1486,25.14175,46.261861,120,Harimla_(USF-7),Central
C1490_A,C1490,25.28739,44.56942,0,JIFIN,Central
C1490_B,C1490,25.28739,44.56942,120,JIFIN,Central
C1490_C,C1490,25.28739,44.56942,240,JIFIN,Central
C1491_A,C1491,25.220917,45.293389,0,Shaqra_(USF-7),Central
C1491_B,C1491,25.220917,45.293389,120,Shaqra_(USF-7),Central
C1491_C,C1491,25.220917,45.293389,240,Shaqra_(USF-7),Central
C1493_A,C1493,24.67525,43.541722,0,Al-Dawadmi_(USF-7),Central
C1493_B,C1493,24.67525,43.541722,120,Al-Dawadmi_(USF-7),Central
C1493_C,C1493,24.67525,43.541722,240,Al-Dawadmi_(USF-7),Central
C1496_A,C1496,24.532155,44.281086,0,Al-Dawadmi_(USF-7),Central
C1496_B,C1496,24.532155,44.281086,120,Al-Dawadmi_(USF-7),Central
C1496_C,C1496,24.532155,44.281086,240,Al-Dawadmi_(USF-7),Central
C1497_A,C1497,24.276222,44.182833,0,Remote_(USF-7),Central
C1497_B,C1497,24.276222,44.182833,120,Remote_(USF-7),Central
C1497_C,C1497,24.276222,44.182833,240,Remote_(USF-7),Central
C1498_A,C1498,24.05341,44.40725,0,Remote,Central
C1498_B,C1498,24.05341,44.40725,120,Remote,Central
C1499_A,C1499,26.58266,46.64791,0,Remote,Central
C1499_B,C1499,26.58266,46.64791,120,Remote,Central
C1544_A,C1544,26.24305,44.68338,0,Al-Zalfa_(USF-7),Central
C1544_B,C1544,26.24305,44.68338,120,Al-Zalfa_(USF-7),Central
C1545_A,C1545,26.212619,44.583369,0,Al-Zalfa_(USF-7),Central
C1545_B,C1545,26.212619,44.583369,120,Al-Zalfa_(USF-7),Central
C1545_C,C1545,26.212619,44.583369,240,Al-Zalfa_(USF-7),Central
C1614_A,C1614,24.502561,46.346569,0,Makkah Highway_(USF-7),Central
C1614_B,C1614,24.502561,46.346569,120,Makkah Highway_(USF-7),Central
C1614_C,C1614,24.502561,46.346569,240,Makkah Highway_(USF-7),Central
C1614_D,C1614,24.502561,46.346569,300,Makkah Highway_(USF-7),Central
C1615_A,C1615,24.449908,46.272583,0,AL MUZAHIMIYAH,Central
C1615_B,C1615,24.449908,46.272583,120,AL MUZAHIMIYAH,Central
C1615_C,C1615,24.449908,46.272583,240,AL MUZAHIMIYAH,Central
C1616_A,C1616,24.45069,46.19015,0,AL MUZAHIMIYAH,Central
C1616_B,C1616,24.45069,46.19015,120,AL MUZAHIMIYAH,Central
C1616_C,C1616,24.45069,46.19015,240,AL MUZAHIMIYAH,Central
C1617_A,C1617,24.45917,46.06692,0,RIYADH-TAIF Highway,Central
C1617_B,C1617,24.45917,46.06692,120,RIYADH-TAIF Highway,Central
C1617_C,C1617,24.45917,46.06692,240,RIYADH-TAIF Highway,Central
C1618_A,C1618,24.43166,45.96853,0,Makkah Highway,Central
C1618_B,C1618,24.43166,45.96853,120,Makkah Highway,Central
C1618_C,C1618,24.43166,45.96853,240,Makkah Highway,Central
C1618_D,C1618,24.43166,45.96853,300,Makkah Highway,Central
C1619_A,C1619,24.376254,45.890718,0,Makkah Highway_(USF-7),Central
C1619_B,C1619,24.376254,45.890718,120,Makkah Highway_(USF-7),Central
C1619_C,C1619,24.376254,45.890718,240,Makkah Highway_(USF-7),Central
C1620_A,C1620,24.330314,45.764659,0,Makkah Highway,Central
C1620_B,C1620,24.330314,45.764659,120,Makkah Highway,Central
C1620_C,C1620,24.330314,45.764659,240,Makkah Highway,Central
C1621_A,C1621,24.263559,45.61631,0,Makkah Highway_(USF-7),Central
C1621_B,C1621,24.263559,45.61631,120,Makkah Highway_(USF-7),Central
C1621_C,C1621,24.263559,45.61631,240,Makkah Highway_(USF-7),Central
C1622_A,C1622,24.160694,45.4475,0,Al-Qiwaiyah_(USF-7),Central
C1622_B,C1622,24.160694,45.4475,120,Al-Qiwaiyah_(USF-7),Central
C1622_C,C1622,24.160694,45.4475,240,Al-Qiwaiyah_(USF-7),Central
C1624_A,C1624,24.003005,45.194634,0,Remote_(USF-7),Central
C1624_B,C1624,24.003005,45.194634,120,Remote_(USF-7),Central
C1624_C,C1624,24.003005,45.194634,240,Remote_(USF-7),Central
C1625_A,C1625,23.93606,45.09887,0,Remote,Central
C1625_B,C1625,23.93606,45.09887,120,Remote,Central
C1626_A,C1626,23.864889,45.002278,0,Remote_(USF-7),Central
C1626_B,C1626,23.864889,45.002278,120,Remote_(USF-7),Central
C1626_C,C1626,23.864889,45.002278,240,Remote_(USF-7),Central
C1626_D,C1626,23.864889,45.002278,300,Remote_(USF-7),Central
C1627_A,C1627,23.807778,44.930167,0,Al-Qiwaiyah_(USF-7),Central
C1627_B,C1627,23.807778,44.930167,120,Al-Qiwaiyah_(USF-7),Central
C1627_C,C1627,23.807778,44.930167,240,Al-Qiwaiyah_(USF-7),Central
C1628_A,C1628,23.777417,44.790361,0,Ar Ruwaidah (Makkah Road)_(USF-7),Central
C1628_B,C1628,23.777417,44.790361,120,Ar Ruwaidah (Makkah Road)_(USF-7),Central
C1628_C,C1628,23.777417,44.790361,240,Ar Ruwaidah (Makkah Road)_(USF-7),Central
C1629_A,C1629,23.7205,44.645667,0,Remote_(USF-7),Central
C1629_B,C1629,23.7205,44.645667,120,Remote_(USF-7),Central
C1629_C,C1629,23.7205,44.645667,240,Remote_(USF-7),Central
C1630_A,C1630,23.621194,44.498361,0,Remote_(USF-7),Central
C1630_B,C1630,23.621194,44.498361,120,Remote_(USF-7),Central
C1630_C,C1630,23.621194,44.498361,240,Remote_(USF-7),Central
C1631_A,C1631,23.493972,44.400916,0,Halaban (Makkah Road)_(USF-7),Central
C1631_B,C1631,23.493972,44.400916,120,Halaban (Makkah Road)_(USF-7),Central
C1631_C,C1631,23.493972,44.400916,240,Halaban (Makkah Road)_(USF-7),Central
C1632_A,C1632,23.456583,44.232972,0,Makkah Highway_(USF-7),Central
C1632_B,C1632,23.456583,44.232972,120,Makkah Highway_(USF-7),Central
C1633_A,C1633,23.42072,44.03335,0,Remote,Central
C1633_B,C1633,23.42072,44.03335,120,Remote,Central
C1634_A,C1634,23.41122,43.86528,0,Makkah Highway,Central
C1634_B,C1634,23.41122,43.86528,120,Makkah Highway,Central
C1635_A,C1635,23.414777,43.693055,0,Makkah Highway_(USF-7),Central
C1635_B,C1635,23.414777,43.693055,120,Makkah Highway_(USF-7),Central
C1636_A,C1636,23.35994,43.55336,0,Remote,Central
C1636_B,C1636,23.35994,43.55336,120,Remote,Central
C1637_A,C1637,23.281936,43.373603,0,Makkah Highway,Central
C1637_B,C1637,23.281936,43.373603,120,Makkah Highway,Central
C1638_A,C1638,23.215028,43.215889,0,Makkah Highway_(USF-7),Central
C1638_B,C1638,23.215028,43.215889,120,Makkah Highway_(USF-7),Central
C1639_A,C1639,23.14667,43.07008,0,Makkah Highway,Central
C1639_B,C1639,23.14667,43.07008,120,Makkah Highway,Central
C1640_A,C1640,23.092067,42.933065,0,Remote,Central
C1640_B,C1640,23.092067,42.933065,120,Remote,Central
C1641_A,C1641,23.000734,42.79602,0,Remote,Central
C1641_B,C1641,23.000734,42.79602,120,Remote,Central
C1643_A,C1643,25.191553,46.390307,0,Malham (Qassim Highway)_(USF-7),Central
C1643_B,C1643,25.191553,46.390307,120,Malham (Qassim Highway)_(USF-7),Central
C1643_C,C1643,25.191553,46.390307,240,Malham (Qassim Highway)_(USF-7),Central
C1643_D,C1643,25.191553,46.390307,300,Malham (Qassim Highway)_(USF-7),Central
C1644_A,C1644,25.312637,46.253825,0,Qassim Highway_(USF-7),Central
C1644_B,C1644,25.312637,46.253825,120,Qassim Highway_(USF-7),Central
C1645_A,C1645,25.42512,46.12277,0,Qassim Highway_(USF-7),Central
C1645_B,C1645,25.42512,46.12277,120,Qassim Highway_(USF-7),Central
C1645_C,C1645,25.42512,46.12277,240,Qassim Highway_(USF-7),Central
C1646_A,C1646,25.51944,45.95848,0,Qassim Highway,Central
C1646_B,C1646,25.51944,45.95848,120,Qassim Highway,Central
C1646_C,C1646,25.51944,45.95848,240,Qassim Highway,Central
C1647_A,C1647,25.609525,45.795166,0,Qassim Highway,Central
C1647_B,C1647,25.609525,45.795166,120,Qassim Highway,Central
C1647_C,C1647,25.609525,45.795166,240,Qassim Highway,Central
C1647_D,C1647,25.609525,45.795166,300,Qassim Highway,Central
C1647_X,C1647,25.609525,45.795166,120,Qassim Highway,Central
C1648_A,C1648,25.688398,45.65585,0,Qassim Highway,Central
C1648_B,C1648,25.688398,45.65585,120,Qassim Highway,Central
C1648_C,C1648,25.688398,45.65585,240,Qassim Highway,Central
C1649_A,C1649,25.77289,45.53606,0,Qassim Highway,Central
C1649_B,C1649,25.77289,45.53606,120,Qassim Highway,Central
C1649_C,C1649,25.77289,45.53606,240,Qassim Highway,Central
C1650_A,C1650,25.84309,45.43187,0,Qassim Highway,Central
C1650_B,C1650,25.84309,45.43187,120,Qassim Highway,Central
C1652_A,C1652,25.970139,45.159611,0,Al-Ghat_(USF-7),Central
C1652_B,C1652,25.970139,45.159611,120,Al-Ghat_(USF-7),Central
C1652_C,C1652,25.970139,45.159611,240,Al-Ghat_(USF-7),Central
C1652_D,C1652,25.970139,45.159611,300,Al-Ghat_(USF-7),Central
C1653_A,C1653,26.05052,44.95301,0,Al Ghat (Qassim Highway),Central
C1653_B,C1653,26.05052,44.95301,120,Al Ghat (Qassim Highway),Central
C1653_C,C1653,26.05052,44.95301,240,Al Ghat (Qassim Highway),Central
C1654_A,C1654,26.06046,44.79301,0,Remote,Central
C1654_B,C1654,26.06046,44.79301,120,Remote,Central
C1655_A,C1655,26.0937,44.62377,0,Qassim Highway,Central
C1655_B,C1655,26.0937,44.62377,120,Qassim Highway,Central
C1660_A,C1660,24.45957,46.97927,0,Riyadh_Kharj Highway_(USF-7),Central
C1660_B,C1660,24.45957,46.97927,120,Riyadh_Kharj Highway_(USF-7),Central
C1660_C,C1660,24.45957,46.97927,240,Riyadh_Kharj Highway_(USF-7),Central
C1661_A,C1661,24.387344,47.075695,0,Riyadh_Kharj Highway_(USF-7),Central
C1661_B,C1661,24.387344,47.075695,120,Riyadh_Kharj Highway_(USF-7),Central
C1661_C,C1661,24.387344,47.075695,240,Riyadh_Kharj Highway_(USF-7),Central
C1662_A,C1662,24.252448,47.189138,0,Remote_(USF-7),Central
C1662_B,C1662,24.252448,47.189138,120,Remote_(USF-7),Central
C1662_C,C1662,24.252448,47.189138,240,Remote_(USF-7),Central
C1670_A,C1670,25.069586,46.372807,0,Salbukh_(USF-7),Central
C1670_B,C1670,25.069586,46.372807,120,Salbukh_(USF-7),Central
C1670_C,C1670,25.069586,46.372807,240,Salbukh_(USF-7),Central
C1671_A,C1671,25.10946,46.18731,0,Al-Qurainah,Central
C1671_B,C1671,25.10946,46.18731,120,Al-Qurainah,Central
C1680_A,C1680,23.883556,42.899639,0,Afif City,Central
C1680_B,C1680,23.883556,42.899639,120,Afif City,Central
C1680_C,C1680,23.883556,42.899639,240,Afif City,Central
C1683_A,C1683,23.31329,42.56603,0,Remote,Central
C1683_B,C1683,23.31329,42.56603,120,Remote,Central
C1684_A,C1684,23.46903,42.66227,0,Remote_(USF-7),Central
C1684_B,C1684,23.46903,42.66227,120,Remote_(USF-7),Central
C1685_A,C1685,23.61638,42.75845,0,Remote,Central
C1685_B,C1685,23.61638,42.75845,120,Remote,Central
C1685_C,C1685,23.61638,42.75845,240,Remote,Central
C1686_A,C1686,23.762306,42.838944,0,Remote_(USF-7),Central
C1686_B,C1686,23.762306,42.838944,120,Remote_(USF-7),Central
C1686_C,C1686,23.762306,42.838944,240,Remote_(USF-7),Central
C1687_A,C1687,23.924919,42.943889,0,Afif City,Central
C1687_B,C1687,23.924919,42.943889,120,Afif City,Central
C1687_C,C1687,23.924919,42.943889,240,Afif City,Central
C1688_A,C1688,24.048417,43.072472,0,Remote_(USF-7),Central
C1688_B,C1688,24.048417,43.072472,120,Remote_(USF-7),Central
C1688_C,C1688,24.048417,43.072472,240,Remote_(USF-7),Central
C1689_A,C1689,24.165083,43.20375,0,Remote_(USF-7),Central
C1689_B,C1689,24.165083,43.20375,120,Remote_(USF-7),Central
C1689_C,C1689,24.165083,43.20375,240,Remote_(USF-7),Central
C1690_A,C1690,24.264139,43.388444,0,Remote_(USF-7),Central
C1690_B,C1690,24.264139,43.388444,120,Remote_(USF-7),Central
C1690_C,C1690,24.264139,43.388444,240,Remote_(USF-7),Central
C1691_A,C1691,24.298528,43.533472,0,AL QA'IYAH,Central
C1691_B,C1691,24.298528,43.533472,120,AL QA'IYAH,Central
C1691_C,C1691,24.298528,43.533472,240,AL QA'IYAH,Central
C1692_A,C1692,24.297739,43.732769,0,Remote_(USF-7),Central
C1692_B,C1692,24.297739,43.732769,120,Remote_(USF-7),Central
C1692_C,C1692,24.297739,43.732769,240,Remote_(USF-7),Central
C1693_A,C1693,24.39994,43.6431,0,Remote,Central
C1693_B,C1693,24.39994,43.6431,120,Remote,Central
C1694_A,C1694,24.559092,43.620791,0,Remote_(USF-7),Central
C1694_B,C1694,24.559092,43.620791,120,Remote_(USF-7),Central
C1694_C,C1694,24.559092,43.620791,240,Remote_(USF-7),Central
C1695_A,C1695,24.676167,43.677639,0,Remote_(USF-7),Central
C1695_B,C1695,24.676167,43.677639,120,Remote_(USF-7),Central
C1695_C,C1695,24.676167,43.677639,240,Remote_(USF-7),Central
C1696_A,C1696,24.7463,43.789166,0,Remote_(USF-7),Central
C1696_B,C1696,24.7463,43.789166,120,Remote_(USF-7),Central
C1696_C,C1696,24.7463,43.789166,240,Remote_(USF-7),Central
C1697_A,C1697,24.879704,43.798615,0,Remote_(USF-7),Central
C1697_B,C1697,24.879704,43.798615,120,Remote_(USF-7),Central
C1697_C,C1697,24.879704,43.798615,240,Remote_(USF-7),Central
C1698_A,C1698,25.026,43.816511,0,Remote_(USF-7),Central
C1698_B,C1698,25.026,43.816511,120,Remote_(USF-7),Central
C1698_C,C1698,25.026,43.816511,240,Remote_(USF-7),Central
C1699_A,C1699,25.228479,43.723389,0,Remote_(USF-7),Central
C1699_B,C1699,25.228479,43.723389,120,Remote_(USF-7),Central
C1699_C,C1699,25.228479,43.723389,240,Remote_(USF-7),Central
C1705_A,C1705,24.41128,46.74258,0,Riyadh,Central
C1705_B,C1705,24.41128,46.74258,120,Riyadh,Central
C1706_A,C1706,24.44207,46.46599,0,Remote_(USF-7),Central
C1706_B,C1706,24.44207,46.46599,120,Remote_(USF-7),Central
C1706_C,C1706,24.44207,46.46599,240,Remote_(USF-7),Central
C1707_A,C1707,24.54971,46.22987,0,Darma_(USF-7),Central
C1707_B,C1707,24.54971,46.22987,120,Darma_(USF-7),Central
C1707_C,C1707,24.54971,46.22987,240,Darma_(USF-7),Central
C1708_A,C1708,24.60379,46.11959,0,Dhurma_(USF-7),Central
C1708_B,C1708,24.60379,46.11959,120,Dhurma_(USF-7),Central
C1708_C,C1708,24.60379,46.11959,240,Dhurma_(USF-7),Central
C1709_A,C1709,24.69732,45.98402,0,Remote_(USF-7),Central
C1709_B,C1709,24.69732,45.98402,120,Remote_(USF-7),Central
C1710_A,C1710,24.84109,45.82633,0,Darma_(USF-7),Central
C1710_B,C1710,24.84109,45.82633,120,Darma_(USF-7),Central
C1710_C,C1710,24.84109,45.82633,240,Darma_(USF-7),Central
C1710_D,C1710,24.84109,45.82633,300,Darma_(USF-7),Central
C1711_A,C1711,24.97925,45.65143,0,Al-Riyadh_(USF-7),Central
C1711_B,C1711,24.97925,45.65143,120,Al-Riyadh_(USF-7),Central
C1712_A,C1712,25.06438,45.46584,0,MARAT,Central
C1712_B,C1712,25.06438,45.46584,120,MARAT,Central
C1712_C,C1712,25.06438,45.46584,240,MARAT,Central
C1713_A,C1713,25.22147,45.37704,0,Remote_(USF-7),Central
C1713_B,C1713,25.22147,45.37704,120,Remote_(USF-7),Central
C1715_A,C1715,25.15069,45.1031,0,Remote_(USF-7),Central
C1715_B,C1715,25.15069,45.1031,120,Remote_(USF-7),Central
C1715_C,C1715,25.15069,45.1031,240,Remote_(USF-7),Central
C1715_D,C1715,25.15069,45.1031,300,Remote_(USF-7),Central
C1715_G,C1715,25.15069,45.1031,240,Remote_(USF-7),Central
C1716_A,C1716,25.06349,44.9705,0,Remote_(USF-7),Central
C1716_B,C1716,25.06349,44.9705,120,Remote_(USF-7),Central
C1716_C,C1716,25.06349,44.9705,240,Remote_(USF-7),Central
C1716_D,C1716,25.06349,44.9705,300,Remote_(USF-7),Central
C1716_G,C1716,25.06349,44.9705,240,Remote_(USF-7),Central
C1717_A,C1717,24.89565,44.89827,0,Remote,Central
C1717_B,C1717,24.89565,44.89827,120,Remote,Central
C1718_A,C1718,24.73872,44.77182,0,Remote_(USF-7),Central
C1718_B,C1718,24.73872,44.77182,120,Remote_(USF-7),Central
C1718_C,C1718,24.73872,44.77182,240,Remote_(USF-7),Central
C1719_A,C1719,24.64031,44.61255,0,Remote,Central
C1719_B,C1719,24.64031,44.61255,120,Remote,Central
C1722_A,C1722,24.44645,44.24233,0,Dawadmi_(USF-7),Central
C1722_B,C1722,24.44645,44.24233,120,Dawadmi_(USF-7),Central
C1722_C,C1722,24.44645,44.24233,240,Dawadmi_(USF-7),Central
C1723_A,C1723,24.40938,44.06015,0,Remote,Central
C1723_B,C1723,24.40938,44.06015,120,Remote,Central
C1724_A,C1724,24.34555,43.87936,0,Remote_(USF-7),Central
C1724_B,C1724,24.34555,43.87936,120,Remote_(USF-7),Central
